id,address,location
11403,大禾塘桃园路51号,"111.748797,27.249414"
11404,大禾塘解放北路10号,"111.754996,27.250778"
11405,大禾塘解放北路321号,"111.755297,27.250782"
11406,大禾塘邦盛凤凰城8栋101号,"111.783137,27.258883"
11407,黄陂桥乡邦盛凤凰城一期A03栋101-102号,"111.785042,27.258856"
11408,大禾塘创业大道5栋13、14、15、16号,"111.796690,27.266145"
11409,大禾塘街道办事处龙石村中心组,"111.790412,27.267046"
11410,宋家塘皮具工贸园31栋,"111.727220,27.266339"
11411,宋家塘皮具工贸园一路安置三角地801号,"111.729162,27.275641"
11412,宋家塘1814线水泵城1号,"111.731500,27.265125"
11413,宋家塘枫林南路4647号,"111.729162,27.275641"
11414,宋家塘景秀路与两塘路交叉口,"111.731960,27.252808"
11415,仙槎桥镇青山村小冲组,"111.704693,27.184928"
11416,仙槎桥镇邵仙中路,"111.720600,27.176700"
11417,仙差桥镇邵仙北路,"111.720600,27.176700"
11418,仙槎桥镇邵仙北路,"111.720600,27.176700"
11419,仙槎桥镇马路村,"111.713621,27.165968"
11420,仙槎桥镇工业路,"111.720600,27.176700"
11421,仙槎桥镇市场路19号,"111.745913,27.248954"
11422,简家陇乡培兴村艾家屋组39号,"111.873539,27.065035"
11423,简家陇乡金田村新一组30号,"111.862904,27.056007"
11424,宋家塘昭阳大道与高丽路交汇处,"111.750981,27.260069"
11425,宋家塘龙桥路3号,"111.738142,27.253325"
11426,两市塘百富广场4栋4号,"111.741155,27.256011"
11427,水东江镇益华村严家组4号,"112.035727,27.110533"
11428,宋家塘衡宝路686号,"111.737432,27.253333"
11429,宋家塘两市镇鞋业城大门口,"111.729162,27.275641"
11430,大禾塘衡宝路580号,"111.742591,27.250970"
11431,宋家塘办事处建设西路99号,"111.734257,27.243886"
11432,宋家塘办事处两塘路,"111.743250,27.267583"
11433,宋家塘竹岭路185号,"111.732030,27.260185"
11434,宋家塘竹岭路衡兴花园8栋1-2号,"111.731281,27.260605"
11435,宋家塘办事处竹岭路衡兴花园10号,"111.731690,27.261233"
11436,大禾塘育才路二巷23号,"111.216940,26.941058"
11437,大禾塘荷田路157号,"111.746600,27.256210"
11438,大禾塘泉水路8号,"111.748241,27.255997"
11439,团山镇双江村,"111.970254,27.306420"
11440,团山镇供销社宿舍,"110.579587,27.060944"
11441,团山镇团山街,"112.001510,27.276817"
11442,团山镇团山街,"112.001510,27.276817"
11443,团山镇黄土铺街,"112.001510,27.276817"
11444,团山镇崇建村,"112.024924,27.267707"
11445,团山镇崇山铺街,"112.001510,27.276817"
11446,团山镇崇山铺街,"112.001510,27.276817"
11447,团山镇崇山铺街,"112.001510,27.276817"
11448,流光岭镇茶市街,"111.947800,27.257317"
11449,斫曹乡上斫村五组5号,"111.863814,27.428596"
11450,野鸡坪镇野鸡坪街,"111.900023,27.074644"
11451,野鸡坪镇野鸡坪街,"111.900023,27.074644"
11452,野鸡坪镇野鸡坪街,"111.900023,27.074644"
11453,牛马司镇西洋江村,"111.678040,27.268578"
11454,牛马司镇西洋江村,"111.678040,27.268578"
11455,牛马司镇西洋江村,"111.678040,27.268578"
11456,牛马司镇西洋江村,"111.678040,27.268578"
11457,水东江镇汪塘街,"112.036520,27.139846"
11458,魏家桥镇报公村,"111.607683,27.143955"
11459,大禾塘五金城文体路101号,"111.038675,27.111875"
11460,黑田铺镇三益村,"111.771533,27.302725"
11461,宋家塘皮具工贸园13栋,"111.725625,27.268062"
11462,宋家塘皮具工贸园,"111.726022,27.267836"
11463,宋家塘皮具工贸园A栋8号,"111.726960,27.267790"
11464,宋家塘红岭路456号,"111.746659,27.264727"
11465,廉桥镇廉邵街1号,"111.854994,27.323013"
11466,九龙岭镇民族村21组8号,"111.698335,27.128280"
11467,牛马司镇湾泥渡村,"111.654871,27.245927"
11468,水东江镇水东江街,"112.036520,27.139846"
11469,大禾塘黄陂桥村,"111.801195,27.267076"
11470,流泽镇仁家坪村5组9号,"111.855526,27.271438"
11471,黑田铺镇双泉铺街,"111.717076,27.319243"
11474,黑田铺镇齐合村,"111.773544,27.318423"
11475,黑田铺镇齐合村,"111.773544,27.318423"
11476,黑田铺镇观音阁村,"111.730033,27.293576"
11477,黑田铺镇双泉铺村,"111.717076,27.319243"
11478,黑田铺镇齐合村,"111.773544,27.318423"
11479,黑田铺镇金龙山村,"111.779155,27.322007"
11480,黑田铺镇仰山殿村,"111.709408,27.308404"
11483,银杏村36号,"111.754754,27.147270"
11484,佘田桥镇衡宝中路,"111.949902,27.123144"
11485,仙槎桥镇贺家村,"111.674957,27.161468"
11486,佘田桥镇市场,"111.952867,27.121806"
11487,魏家桥镇冷水村3组,"111.652059,27.203137"
11488,水东江镇芽江路口,"112.036520,27.139846"
11489,大禾塘百富（东）路126号,"111.216940,26.941058"
11490,黑田铺镇桃田村,"111.713126,27.302779"
11491,宋家塘修己路34号,"111.733879,27.263414"
11492,大禾塘创业新村19栋27、28号,"111.787829,27.261220"
11493,大禾塘长华路236号,"111.216940,26.941058"
11494,牛马司镇新华村,"111.678040,27.268578"
11495,宋家塘福星御景城,"111.738970,27.276779"
11496,九龙岭镇黄草坪林场,"111.670509,27.125058"
11497,团山镇崇键村,"112.001510,27.276817"
11498,宋家塘办事处桂园路50号,"111.743250,27.267583"
11499,双凤乡古奇村,"111.752638,27.085554"
11500,宋家塘办事处竹岭路格林春天268号,"111.724106,27.260729"
11501,界岭乡傅家垄村5组27号,"111.946006,27.335215"
11502,魏家桥镇报公村,"111.607683,27.143955"
11503,黑田铺镇双泉铺街,"111.717076,27.319243"
11504,黑田铺镇双泉铺村,"111.717076,27.319243"
11505,流泽镇龙建村4组6号,"111.924984,27.309661"
11506,黑田铺镇双泉铺村双泉铺街,"111.717076,27.319243"
11509,黑田铺镇天狮岭村,"111.723563,27.338730"
11510,黑田铺镇双泉铺街,"111.717076,27.319243"
11511,火厂坪镇新华路79号,"111.746341,27.253262"
11512,火厂坪镇龙公桥街,"111.900549,27.174929"
11513,佘田桥镇衡宝东路34号,"111.952157,27.121979"
11514,仙槎桥镇巴石村上花屋组367号,"111.694530,27.180350"
11515,团山镇竹山村,"112.010347,27.276193"
11516,黑田铺镇仰山殿村,"111.709408,27.308404"
11517,黑田铺镇齐合村,"111.773544,27.318423"
11518,牛马司镇范家山居委会,"111.625595,27.267360"
11519,牛马司镇晓水村,"111.678040,27.268578"
11520,周官桥乡,"111.811120,27.217130"
11521,宋家塘芷江路1号,"111.729162,27.275641"
11522,黑田铺镇城北新村金玉亭片,"111.755393,27.288391"
11523,宋家塘办事处兴和四路56、58、60号,"111.743250,27.267583"
11524,九龙岭镇新江村,"111.636980,27.112102"
11525,砂石镇砂石街,"111.896495,27.247877"
11526,大禾塘金鸡路270号,"111.743172,27.257278"
11527,宋家塘园湾路101号,"111.729162,27.275641"
11528,牛马司镇范家山镇居委会,"111.678040,27.268578"
11529,大禾塘成园路110号,"111.749738,27.257673"
11531,宋家塘办事处竹岭路454-456号,"111.743250,27.267583"
11532,两市塘办事处人民路70号,"111.746574,27.237611"
11533,大禾塘邦盛凤凰城A7栋1、2、3号,"111.783537,27.258084"
11534,宋家塘广北路372号,"111.740447,27.256795"
11535,宋家塘办事处宝园路45号,"111.730728,27.263998"
11536,大禾塘山沿路52号,"111.746912,27.255411"
11537,大禾塘建设北路361号,"111.750529,27.256697"
11538,佘田桥镇衡宝中路13号,"111.949902,27.123144"
11539,大禾塘黄陂桥乡工业小区24-25号,"111.752794,27.248327"
11540,佘田桥镇光洪村,"111.949805,27.120983"
11541,佘田桥镇齐兴村罗家组12号,"111.949805,27.120983"
11542,黑田铺镇州河村,"111.739250,27.292476"
11543,界岭镇金星村,"111.998824,27.004790"
11544,大禾塘礼金村（开源装饰公司门面）,"111.216940,26.941058"
11546,界岭镇集中村6组,"111.966007,27.350027"
11547,廉桥镇光陂村香家组,"111.862004,27.351376"
11548,宋家塘龙桥路3号,"111.738142,27.253325"
11549,简家陇乡黎家湾村力家组39号,"111.809911,27.059599"
11550,水东江镇汪塘街,"112.036520,27.139846"
11551,黑田铺镇城北新村金玉亭片,"111.755393,27.288391"
11553,简家陇镇简家陇街,"111.820749,27.099590"
11554,廉桥镇徐家铺村,"111.799781,27.317316"
11555,黑田铺镇金龙山村,"111.779155,27.322007"
11556,灵官殿镇双盛村6组13号,"111.923877,27.017274"
11557,仙槎桥镇向阳村86号,"111.720600,27.176700"
11558,双凤乡大进村六组,"111.739675,27.068297"
11559,水东江镇南塘村,"112.041824,27.128018"
11560,黑田铺镇观音阁村,"111.730033,27.293576"
11561,水东江镇芽江村二组16号,"112.020865,27.106526"
11562,廉桥镇光陂村新建组,"111.862004,27.351376"
11563,牛马司镇三尚村23组2号,"111.647736,27.249982"
11564,牛马司镇封江渡村,"111.631190,27.232255"
11565,佘田桥镇中心街,"111.948752,27.122330"
11566,野鸡坪镇谢家村谢家组11号,"111.883719,27.130681"
11567,两市塘办事处人民路112附12号,"111.750275,27.241084"
11568,两市塘办事处兴隆村和尚桥车站,"111.744235,27.238417"
11569,两市塘办事处人民路47号,"111.748389,27.237146"
11570,宋家塘贺祺路40号,"111.736718,27.260061"
11571,大禾塘晨光村晨光二组,"111.788652,27.259383"
11572,宋家塘办事处永兴南路88号,"111.736746,27.252350"
11573,界岭镇付家垄村,"111.937834,27.357087"
11574,宋家塘广北路373号,"111.740567,27.257030"
11575,黑田铺镇双泉铺街,"111.717076,27.319243"
11576,两市塘办事处东风路44号,"111.741605,27.240901"
11577,野鸡坪镇高楼西湖村,"111.879182,27.096638"
11578,流泽镇龙建村九组九号,"111.924984,27.309661"
11579,团山镇团山街,"112.001510,27.276817"
11580,水东江镇汪塘街,"112.036520,27.139846"
11581,魏家桥镇魏家桥街,"111.641903,27.198327"
11582,宋家塘皮具工贸园,"111.726022,27.267836"
11583,黑田铺镇金龙山村,"111.779155,27.322007"
11586,牛马司镇水井头村4组87号,"111.679084,27.269371"
11587,大禾塘金旺农贸市场2楼76号,"111.751805,27.244533"
11588,宋家塘街道办事处汽车西站,"111.734152,27.265987"
11589,魏家桥镇留里村一组,"111.611457,27.153197"
11590,火厂坪镇星火路146号,"111.920888,27.156633"
11591,仙槎桥镇马路村12号,"111.713621,27.165968"
11592,宋家塘办事处华电路101、103号,"111.726471,27.257399"
11593,黑田铺镇尧塘村9组,"111.736711,27.321558"
11594,两市塘金苑步行街D栋27-28号,"111.747283,27.245486"
11595,灵官殿镇石株桥街,"111.948850,27.026410"
11596,灵官殿镇金华村,"111.973380,26.983430"
11597,黑田铺镇双泉铺街,"111.717076,27.319243"
11598,两市塘办事处新辉路89号,"111.739794,27.249108"
11599,黑田铺镇尧塘村12组23号,"111.736711,27.321558"
11600,两市塘办事处绿汀大道龙腾工业园3栋,"111.744235,27.238417"
11601,九龙岭镇畔山村畔山组,"111.672555,27.115753"
11603,堡面前乡蔼竹村,"112.066921,27.035104"
11604,黑田铺镇建中村,"111.766737,27.328609"
11606,大禾塘解放北路180号附3号,"111.748893,27.245512"
11607,大禾塘百富路151号,"111.745428,27.254046"
11608,灵官殿镇龙云村,"111.997137,26.962628"
11609,大禾塘通富路45号,"111.743686,27.250730"
11610,流泽镇仁家坪村,"111.855526,27.271438"
11611,黑田铺镇古塘村东山片8组,"111.795076,27.369317"
11612,佘田桥镇南兴街2号,"111.948811,27.121012"
11613,魏家桥镇侯家村16组6号,"111.673639,27.187952"
11614,堡面前乡堡面前街,"112.019814,27.039796"
11615,灵官殿镇毛荷殿街,"111.948850,27.026410"
11616,简家陇乡界头村各塘冲组232号,"111.811569,27.088693"
11617,宋家塘永兴路264号,"111.738380,27.261245"
11618,大禾塘丽景花园侧门114-115号,"111.753005,27.254190"
11619,大禾塘昭阳大道东路18号,"111.732307,27.264686"
11620,大禾塘五金城文体路115号,"111.034750,27.109684"
11621,宋家塘办事处公园社区兴林汇景赛田路4栋114号,"111.743250,27.267583"
11622,宋家塘办事处新辉路371号,"111.743250,27.267583"
11623,野鸡坪镇石云村,"111.883305,27.142491"
11624,双凤乡东南村六组,"111.722388,27.081720"
11625,宋家塘金龙大道149号,"111.742534,27.267630"
11626,野鸡坪镇陶金村下街组22号,"111.871034,27.130652"
11627,野鸡坪镇新祝村(高楼市场）,"111.887390,27.110266"
11628,魏家桥镇井边村机场三叉路口,"111.641903,27.198327"
11629,宋家塘景秀路647号,"111.740924,27.266214"
11630,仙槎桥镇邮电路62号,"111.711831,27.162089"
11631,野鸡坪镇高楼市场,"111.900023,27.074644"
11632,野鸡坪镇黄泥塘村,"111.900023,27.074644"
11633,野鸡坪镇朋山村,"111.934458,27.069449"
11634,宋家塘村七组2号,"111.729162,27.275641"
11635,牛马司镇八一村,"111.678040,27.268578"
11636,黑田铺镇庙湾村,"111.733817,27.306599"
11637,火厂坪镇南岳村5组7号,"111.883634,27.179089"
11638,宋家塘景秀路,"111.738996,27.266530"
11639,宋家塘办事处新辉社区衡宝路1017、1019号,"111.735710,27.254440"
11640,简家垅镇高桥村,"111.850340,27.058419"
11641,魏家桥镇官桥村居委会,"111.641903,27.198327"
11642,黑田铺镇双泉铺街,"111.717076,27.319243"
11643,两市塘办事处城南社区人民路3号,"111.750984,27.237308"
11644,团山镇东红村绍闻组,"111.959565,27.297860"
11645,宋家塘新铺二路37号,"111.734434,27.263447"
11646,火厂坪镇火厂坪村永兴大道,"111.900549,27.174929"
11647,两市塘办事处人民路66号,"111.747261,27.237586"
11648,两市塘办事处和尚桥,"111.744235,27.238417"
11649,两市塘街道办事处农科所,"111.740608,27.206444"
11650,流光岭镇秀才村,"111.940240,27.235065"
11651,大禾塘荷花路104号,"111.751266,27.249332"
11652,灵官殿镇灵官殿街,"111.948850,27.026410"
11653,大禾塘开发区金龙路预编地号077-22号,"111.743340,27.263951"
11654,火厂坪镇龟山村五组25号,"111.818263,27.158881"
11655,两市塘办事处人民路146号,"111.741745,27.237416"
11656,流光岭镇流光岭街,"111.947800,27.257317"
11657,火厂坪镇星火路26号,"111.898010,27.176398"
11658,牛马司镇四工区家属区,"111.674854,27.276462"
11659,团山镇崇山铺街,"112.001510,27.276817"
11660,魏家桥镇沈家村9组,"111.594507,27.176218"
11661,佘田桥镇市场54号附22号,"111.952867,27.121806"
11662,简家陇乡高桥街7号,"111.820749,27.099590"
11663,水东江镇南塘村曾家组,"112.041824,27.128018"
11664,两市塘办事处泉水村16组,"111.744235,27.238417"
11665,两市塘办事处和尚桥兴隆停车场5号,"111.597184,27.354832"
11666,佘田桥镇衡宝东路,"111.952157,27.121979"
11667,九龙岭镇黄草坪林场,"111.670509,27.125058"
11668,两市塘人民路119号,"111.737884,27.236558"
11669,简家陇镇羊家冲村街上组1号,"111.860592,27.096097"
11670,砂石镇兆佳村,"111.915709,27.262508"
11671,宋家塘麦子口居委会,"111.729162,27.275641"
11672,宋家塘景秀路546号,"111.744123,27.266443"
11673,大禾塘金旺农贸市场1楼107号,"111.751805,27.244533"
11674,杨桥镇战胜街,"111.959288,27.153134"
11675,两市塘办事处胜利街二巷33号,"111.744235,27.238417"
11676,宋家塘办事处芷江路书刊市场10栋1号,"111.735701,27.244122"
11677,仙槎桥镇马园村15组,"111.718565,27.179098"
11678,仙槎桥镇巴石村立山组149号,"111.694530,27.180350"
11679,两市塘胜利街时代家园119号,"111.747069,27.243147"
11680,杨桥镇枫树坪街,"111.959288,27.153134"
11681,仙槎桥镇马元村电厂,"111.720600,27.176700"
11682,牛马司镇洪桥村,"111.616732,27.320602"
11683,牛马司镇范家山居委会,"111.625595,27.267360"
11684,简家陇乡简家陇街,"111.820749,27.099590"
11685,宋家塘汽车西站,"111.732826,27.267813"
11686,两市塘办事处防洪管理站门面,"111.744235,27.238417"
11687,火厂坪镇龙公桥村,"111.841624,27.157049"
11688,简家陇乡三星村,"111.833998,27.106204"
11689,野鸡坪镇黄泥塘村水楼组,"111.900023,27.074644"
11690,两市塘办事处兴隆村衡宝路5号,"111.751950,27.237375"
11691,大禾塘红岭路197号,"111.745815,27.255356"
11692,魏家桥镇官桥居委会2组19号,"111.641903,27.198327"
11693,黑田铺镇双泉铺街,"111.717076,27.319243"
11694,流泽镇廉火路,"111.876451,27.291704"
11695,团山镇团山街,"112.001510,27.276817"
11696,团山镇石龙村新铺组8号,"111.948364,27.316376"
11697,团山镇竹山村,"112.010347,27.276193"
11698,灵官殿镇毛荷殿街,"111.948850,27.026410"
11699,廉桥镇徐家铺村,"111.799781,27.317316"
11700,佘田桥镇两塘村,"111.949805,27.120983"
11701,佘田桥镇衡宝中路63号,"111.949902,27.123144"
11702,佘田桥镇光大塘村光华组19号,"111.949805,27.120983"
11703,佘田桥镇市场32号,"111.952867,27.121806"
11705,廉桥镇药都兴隆居委会46栋1号,"111.848487,27.321227"
11706,两市塘办事处农林城25栋A面13-15号,"111.740130,27.248097"
11707,大禾塘丽景金街（丽景花园18栋5号）,"111.754492,27.253525"
11708,牛马司镇湾泥渡村,"111.654871,27.245927"
11709,流泽镇斤冲村3组9号,"111.910409,27.291822"
11710,两市塘办事处衡宝璐45号,"111.751667,27.238537"
11711,大禾塘解放北路62号,"111.754996,27.250778"
11712,大禾塘解放北路54号,"111.754996,27.250778"
